id;price;name
Д0436;17;Кабель-канал 20х10 Промрукав 2-й замок в полиэтилене
Б7572;41;Салфетки Konoos для оптики zoom KFS-1
Г9457;97;Салфетки Konoos из микрофибры для ЖК-телевизоров 20x30 KT-1
Г6866;247;Кабель HDMI- HDMI, v1.4,  1.8 м, черный, экран.
Д5267;320;Кабель HDMI- HDMI, v1.4,  3,0 м, разъемы угловые 90град., 24GOLD KRAULER
Д1415;153;Кабель 3,5мм джек- 2х RCA 5м межблочный Belsis GOLD
В1793;103;Кабель USB - удлиннитель AM/AF - Профессиональный кабель удлинитель,  4.5м
В6697;260;Концентратор USB 2.0 A4-Hub-77 + подставка для ручек , USB 2.0, 4 порта
В9705;163;Концентратор USB 2.0 CBR Hub Universal CH100 черн
Б7904;3590;Сканер HP ScanJet G3110 планшетный, CCD, 4800x9600 dpi, слайд-адаптер, USB 2.0
Д0934;11500;Сканер Mustek 1200 S (A3, 1200x1200, USB2.0, WIN8 ready) (80-239-04390/80-239-03560)
В8216;6490;МФУ Canon MF4410 пр/ск/коп,A4, лаз ч/б,23с/м ч/б,600x600,под:251л.,выв:100л.,64Мб,USB,ЖК
Д2314;7450;МФУ Canon MF4730 LASER A4, 23стр/мин, 600dpi, копир, Zoom 25..400%, автоподатчик, сканер CIS, 600dpi
Д2316;2870;МФУ Canon PIXMA MG3240 A4, 9.2 стр/мин, струйное, USB2.0, WiFi, двусторонняя печать CPI-6223B007
Д6399;2850;МФУ Canon PIXMA MG3540 A4 White
Д3802;7695;Принтер Epson M105 ч/б A4 1140x720 dpi,34 стр/мин. Ресурс ч/б 6000 страниц USB+Wifi
В6851;18990;Принтер Epson Stylus 1410 Photo А3
97025;66;Рулон д/кассовых аппаратов, POS - терминалов и банкоматов из термобумаги 80х80х12 (74м)
Г4582;86;Этикетка ТермоЭко 30*20 полуглянец ЭКО 2000 шт /рулон
Г1228;4990;Детектор DoCash DVM BIG (ИК-УФ детектор с видеокамерой и цветным TFT-монитором)
Д0458;7290;Картотека Практик AFC-03 1020*467*630, 39кг, 3 полки, замок ключевой, серый
Б6843;506;Запасная деталь к шредеру С-22СС / 207 Ремень для С-22СС (207 мм)
Д6079;790;Тонер-картридж совмест. HP Q2612X NV-project для HP LJ 1010 Series
В9924;950;Тонер-картридж совмест. HP Q2613A Cactus для Laser Jet 1300. 2500 стр.
В5992;987;`Tонер Цв. Совместимый для HP CLJ5500/5550 (340г/банка) Magenta
В5993;987;`Tонер Цв. Совместимый для HP CLJ5500/5550 (340г/банка) Yellow
Б6651;99;Ролик захвата из ручной подачи (лоток 1) HP LJ2400/2420/2430/P3005 (o) RL1-0568-000CN
В8300;256;Ролик подачи НР 4250/4350 RM1-0037
Г5503;4736;Кресло руководителя buro CH-838AXSN тканевое коричневый F5
Д2951;4736;Кресло руководителя buro CH-838AXSN/F4 (нубук темно-серый F4)
А3363;9080;Тонер-картридж HP Q7551X для  3005/3027/3035
Б7225;655;Чип к-жа OKI C9600,9800 Cyan
Б7226;655;Чип к-жа OKI C9600,9800 Magenta
В7977;950;Картридж HP N178XL CB321HE(CN684HE) Black для Photosmart D5463
Д1092;430;Картридж HP N650 CZ101AE для DJ  IA 2515/2516, черный, 360 стр
Г6630;650;Вебкамера Crown CMCP-005 + гарнитура (red) (набор для видео общения)
Г6964;499;Вебкамера Crown CMW-116 (2.0Mpx ) с микрофоном
Д5216;4990;Фотокамера Panasonic Lumix DMC-XS1 белый 16,1 млн пикс, 	4608 x 3456, 100- 3200 ISO, Auto ISO,  Zoom
Д0437;26;Кабель-канал 25х16 Промрукав 2-й замок в полиэтилене
В8819;63;Кабель-канал 40x40 1м
В4009;141;Салфетки PARITY Влажные чистящие для компьютеров и оргтехники(туба)(105шт.)(арт.24061)
Д0550;350;Средство Defender чистящее (балон с сжатым воздухом) CLN30803
Д5265;390;Кабель HDMI- HDMI, v1.4,  3.0 м, разъемы вращ. на 180град., 24GOLD KRAULER
Г6944;273;Кабель HDMI- HDMI, v1.4,  3.0 м, черный, экран.
Д5135;19;Кабель 3,5мм джек- 3,5мм джек 1.2м (ССА-404)
Г8983;608;Кабель 3.5 мм Jack удлинительный (m-f), 2.5 м, Hama  (53206)
Д3887;100;Кабель USB 3.0 Pro - удлиннитель AM/AF - Профессиональный кабель удлинитель,  1,8м
Д6859;140;Кабель USB 3.0 Pro - удлиннитель AM/AF - Профессиональный кабель удлинитель,  3,0м,  экран,  синий,
Г5517;311;Концентратор USB 2.0 CBR Hub Universal CH133
Г5519;214;Концентратор USB 2.0 CBR Hub Universal CH140
В7992;10305;Сканер Mustek PE 1200 Pro , A3, CIS, 1200dpi, 24bit, USB2.0
Г8400;5790;МФУ HP LaserJet M1132RU CE847A Пр/Коп/Ск(полный стартовый картридж) А4,1200dpi,32Mb,USB 2.0 (3 года
Г9492;8990;МФУ HP LaserJet M1212nfRU CE841A  Пр/Ск/Коп/Факс полный картридж,A4,600x600,18ppm,64Mb RAM,автоподач
Д6398;2850;МФУ Canon PIXMA MG3540 A4 черный
Г7965;5590;МФУ Canon PIXMA MG6140 пр/ск/коп,A4,терм струйная,двусторонняя, 6цв,9600x2400,подача:300л.,RJ-45, US
Д2449;5890;Принтер Epson Stylus L110 A4, печать пьезоэлектрическая струйная цветная, 4-цветная, 27 стр/мин ч/б,
Д2450;7490;Принтер Epson Stylus L300 A4, печать пьезоэлектрическая струйная цветная, 4-цветная, 33 стр/мин ч/б,
Д2017;83;Этикетка ТермоЭко 58*40 полуглянец ЭКО 700 шт /рулон
A2468;86;Этикетка ТермоЭко, для весов 58*40*700шт, с препринтом
Д7482;2870;Детектор DoCash DVM mini
98621;390;Детектор Дорс  100 M1 (одна УФ-лампа 6 Вт вверху)
Д0445;1690;Сейф AIKO T-17 ключевой замок, возможность крепления к полу и стене, размеры внешние 260*170*252мм,
Д0446;2590;Сейф AIKO T-17.EL электронный кодовый замок, возможность крепления к полу и стене, размеры внеш 260*
Г8857;2100;Уничтожитель BURO BU-A208, 7лст., кл. секр. 3, авто старт, 15лтр., реверс, фрагм. 4х39 мм,  X кредит
Д4999;1850;Уничтожитель BURO BU-SCD5, 5лст., кл. секр. 3, реверс, 14лтр., реверс, фрагм. 4х35 мм,  X скрепки/ст
В6650;6890;Счетчик банкнот ДОРС 600  до 1200 банкнот/мин
Б6491;1210;Тонер-картридж совмест. HP Q2613A iPrint для HP LJ 1300 Series
12536;826;Тонер-картридж совмест. HP Q2613A NV-project (2500c.) для HP LJ 1300
Д4371;146;Ролик подачи/захвата из лотка HP LJ P3005/M3027/M3035/P3015 (О)  RL1-1370/RL1-3167
A2531;130;Сегмент вала захвата из кассеты HP LJ 4000/ 4050/ 4100/ 5000/ 5100/ 4500/ 4550/ LBP-1760/ PC-860
Д2952;4680;Кресло руководителя buro CH-838AXSN/MF111-2 (микрофибра черная MF111-2)
Д0595;5650;Кресло руководителя buro CH-868AXSN/Brown(пластик темно-серый, коричневая иск. кожа)
99368;3290;Тонер-картридж HP Q7553A HP P 2015
A0711;6190;Тонер-картридж HP Q7553X for LJ P2015 (7000 pages)
Б7227;655;Чип к-жа OKI C9600,9800 Yellow
Г0434;290;Чип к-жа OKI C9650,9850 Black 15000
Д1093;375;Картридж HP N650 CZ102AE для DJ  IA 2515/2516, трехцветный, 200 стр
Д1095;375;Картридж HP N655 CZ109AE для DJ  IA 3525/5525/4515/4525, черный, 550 стр
Д6879;399;Вебкамера Crown CMW-116 (2.0Mpx grey) с микрофоном
Д4589;5690;Фотокамера Panasonic Lumix DMC-XS1 красный  16,1 млн пикс, 	4608 x 3456, 100- 3200 ISO, Auto ISO,  Z
Д0438;50;Кабель-канал 40х25 Промрукав 2-й замок в полиэтилене
Г4254;17;Короб 20*10  1м
Д3340;300;Средство KATUN Foamclene 400мл Антистат. пенящееся для чистки пласт. пов-тей
Г6868;395;Кабель HDMI- HDMI, v1.4,  4,5-5.0м, черный, экран.
Д4749;82;Кабель аудио удлинитель Gembird CCAP-3535MF-6,  джек3.5M/3.5F стерео,  1.8м,  черный,  позол.разъемы
Д5524;39;Кабель разветвитель аудио сигнала Gembird CCA-415W,  джек3.5->2х джек3.5 10см
Д5132;190;Кабель USB 3.0 Pro Gembird/Cablexpert CCP-mUSB3-AMBM-10,  AM/microBM 9P,  3м
Г5514;242;Концентратор USB 2.0 CBR Hub Universal CH145
В9706;190;Концентратор USB 2.0 CBR Hub Universal CH150
Г9996;11690;МФУ HP LaserJet M1536dnf RU CE538A  MFP    (Pr/Scan(1200x1200)/Copier/Fax, A4  CE538A
Г6706;11690;МФУ HP LaserJet Pro 100 M175a CE865A пр/ск/коп А4, лаз.4цв,600x600,USB,ЖК,60-220 г/м2,20000с/мес
Д1944;1730;МФУ Canon PIXMA MP230, A4, 4800*1200dpi, 7/4.8стр/мин, 4 цвета, копир 1.8стр/мин, сканер CIS, 600*12
Г3466;2740;МФУ Canon PIXMA MX360 Пр/Коп/Ск A4,4-цв,8.4с/мин ч/б, 4.8 с/мин цв.,4800x1200, USB 2.0
Г5802;9890;Принтер Epson Stylus L800 струйный, 6-цветный, A4, 5760х1440 dpi, 38/37ppm, USB 2.0
Г9303;14190;Принтер Epson WorkForce WF-7015  (A3+  5760х1440dpi  34ppm  Duplex  Wi-Fi  LAN  USB2.0)
Б1575;83;Этикетка ТермоЭко, для весов 58*60*500шт
Б2887;112;этикетки 30*20 полуглянец 2000 шт /рулон (Argox A-200)
Г0903;800;Детектор Дорс  125
В3139;885;Детектор Дорс  135
Д0447;2190;Сейф AIKO T-23 ключевой замок, 1 полка, возможность крепления к полу и стене, размеры внешние 300*23
Д0448;2990;Сейф AIKO T-23.EL электронный кодовый замок, 1 полка, возможность крепления к полу и стене, р-ры вне
Д2660;1690;Уничтожитель BURO BU-SSD7  7лст., кл. секр. 2, авто старт/стоп, 15лтр., реверс, полосы 6 мм,  X скре
В6656;12990;Счётчик банкнот Magner 35-2003
В9442;5290;Телевизионная лупа со встроенной УФ/ИК/белой подсветкой ДОРС 1020
Д4765;11;Заглушка отверстия под адаптер duplex SC Hyperline FO-STUB-DSC
05928;20;Розетка Hyperline SB-1-6P4C-C2-WH телефонная RJ-12(6P4C), одинарная, внешняя, белая
Б8971;627;Коробка Hyperline KR-INBOX-100-NK распределительная на 100 пар, 275х205х105 мм
Д6003;1343;Hyperline SHT19-8IEC-2.5IEC Блок розеток для 19 шкафов, горизонтальный, 8 IEC 320, 10 A, шнур 2.5м
Д5916;2050;Тонер-картридж совмест. HP Q2613A PREMIUM Cactus для Laser Jet 1300. 3000 стр.
94891;799;Тонер-картридж совмест. HP Q2613A ProfiLine (2500c.) для HP LJ 1300
11604;178;Сепарационная площадка HP LJ 1100, RF5-2886-020
70108;136;Сепарационная площадка НР LJ 1100, RF5-2886-000 Original
Д0596;6160;Кресло руководителя buro CH-879DG/Black(пластик темно -серый, черная иск. кожа)
Г6498;11190;Тонер-картридж HP Q7553XD  Dual Pack для LJ P2014/P2015/M2727mfp
Г3685;9990;Тонер-картридж HP Yellow для CLJ CP4005 (CB402A)
Г0435;493;Чип к-жа OKI C9650,9850 Cyan 15000
Д1096;345;Картридж HP N655 CZ110AE для DJ  IA 3525/5525/4515/4525, голубой, 600 стр
Г6583;499;Вебкамера Crown CMW-116 (2.0Mpx silver) с микрофоном
Г7227;459;Вебкамера Crown CMW-117 (2.0Mpx black) с микрофоном
Г8836;5880;Фотокамера Pentax Optio RZ18 16.56 млн пикс., матрица: 1/2.33, 18х увеличение, диафрагма: F3.50 - 5
92426;13;Элекор Внешний угол KMH 20х10мм
92427;13;Элекор Внутренний угол KMB 20х10мм
Д5515;49;Чехол-салфетка для моб. тел. ЧИСТОФОН,  голубой
Д5516;49;Чехол-салфетка для моб. тел. ЧИСТОФОН,  жёлтый
Г6818;757;Кабель HDMI- HDMI, v1.4, 10.0м, черный, экран.
Г6819;1480;Кабель HDMI- HDMI, v1.4, 15м, черный, экран.
Д3452;131;Кабель USB CROWN CMCSI-236  (для подзарядки и передачи данных iPhone/iPad/iPod/Samsung/Nokia, длина
Д5578;230;Кабель USB Gembird A-USBTO14B 3 в1 для зарядки мобильных устройств через разъемы mini-USB, micro-USB
Г5518;678;Концентратор USB 2.0 CBR Hub Universal CH310
Г7816;416;Концентратор USB 2.0 CBR MF-400 Pingui, 4 порта, USB 2.0, игр.пингвин, MF 400 Pingui
Г9239;21790;МФУ HP LaserJet Pro 400 M425dn MFP (p/c/s/f, A4, 1200dpi, 33ppm, 256Mb, Duplex,2 trays 50+250, ADF 5
Д2055;22590;МФУ HP LaserJet Pro 400 MFP M425dw (p/c/s/f, A4, 1200dpi, 33ppm, 256Mb, Duplex,2 trays 50+250, ADF 5
Д4939;2860;МФУ Canon PIXMA MX374 A4, 8.7 стр/мин, струйное МФУ, факс, LCD, ADF, USB2.0 (5781B007)
Д3117;4200;МФУ Epson Expression Home XP-203 A4 C11CC10311
В9123;2240;Принтер HP Deskjet 3000 Printer J310a CH393C стр.1200x1200, A4, 20 стр/мин, USB2.0, WiFi
